id,original_label,anzahl_anfragen,repräsentant,intra_kohärenz,anfragenlänge_avg,anfragenlänge_std,anfragen
11,39,11,""";;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x1; ;;$x2;;""",0.0011277656,5.909090909090909,0.51425947722658,"[';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;$x2;$x1; ;;$x2;;', ';;;$x0; ;;;$x1; ;;$x2;$x0; ;;$x2;$x1; ;;;$x0;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x1; ;;$x2;;', ';;;$x0; ;;;$x1; ;;$x2;; ;;;$x1; ;;$x2;$x1; ;;;$x0;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;$x0; ;;;$x0;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;;$x1; ;;;$x0;', ';;;$x0; ;;;$x1; ;;$x2;; ;;;$x1; ;;;$x0; ;;$x2;;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;;$x0; ;;;$x0;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;;$x0; ;;;$x1;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x1; ;;$x2;; ;;;$x0;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;$x1;']"
12,25,5,""";;$x0;; ;;$x0;; $x1;;;$x2; $x1;;;$x2; ;;;$x2;""",0.002381386,4.8,0.7483314773547882,"[';;$x0;; ;;$x0;; $x1;;;$x2; $x1;;$x3;$x2; ;;$x3;;', ';;$x0;; $x1;;;$x2; $x1;;;$x2; ;;$x0;$x2;', ';;$x0;; $x1;;;$x2; ;;$x0;; $x1;;;$x2;', ';;$x0;; ;;$x0;; $x1;;;$x2; $x1;;;$x2; ;;;$x2;', ';;$x0;; $x1;;;$x2; $x1;;;$x2; ;;;$x3; ;;;$x3; ;;$x0;;']"
13,13,13,""";;;$x0; ;;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x2;; ;;$x1;;""",0.0013727956,5.461538461538462,0.6343239424027171,"[';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x2;; ;;$x1;$x0;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;$x2;; ;;$x1;; ;;$x2;;', ';;;$x0; ;;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x2;; ;;$x1;;', ';;;$x0; ;;$x1;; ;;;$x0; ;;$x2;; ;;$x2;; ;;$x1;;', ';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x2;$x0; ;;$x1;;', ';;;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;;$x0; ;;$x1;;', ';;;$x0; ;;$x1;; ;;$x2;$x0; ;;$x2;; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x0; ;;$x2;$x0; ;;$x1;; ;;$x2;;', ';;;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;$x1;; ;;;$x0;', ';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x1;; ;;$x2;$x0;', ';;;$x0; ;;$x1;$x0; ;;$x2;$x0; ;;$x2;; ;;$x1;;', ';;;$x0; ;;$x1;; ;;$x2;; ;;$x1;$x0; ;;$x2;$x0;', ';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x1;$x0; ;;$x2;;']"
14,23,5,""";;;$x0; ;;;$x0; ;;$x1;$x2; ;;$x3;; ;;$x1;; ;;$x3;$x2;""",0.0012457508,6.6,0.48989794855663565,"[';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x3;$x2; ;;$x3;; ;;$x1;;', ';;;$x0; ;;;$x0; ;;$x1;$x2; ;;$x3;; ;;$x1;; ;;$x3;$x2;', ';;;$x0; ;;$x1;$x2; ;;$x3;; ;;$x1;; ;;$x3;$x2; ;;;$x0;', ';;;$x0; ;;$x1;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x3;$x2; ;;$x3;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;$x3;; ;;$x3;;']"
15,14,16,""";;$x0;; ;;$x0;$x1; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2;""",0.0015537121,5.75,0.4330127018922193,"[';;$x0;$x1; ;;;$x2; ;;;$x2; ;;;$x2; ;;;$x1; ;;$x0;;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;;$x1;', ';;$x0;; ;;;$x1; ;;;$x1; ;;$x0;$x2; ;;;$x2; ;;;$x1;', ';;$x0;$x1; ;;;$x2; ;;;$x1; ;;;$x2; ;;;$x2; ;;$x0;;', ';;$x0;; ;;;$x1; ;;;$x1; ;;$x0;$x2; ;;;$x2; ;;;$x2;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;;$x1;', '$x0;;;$x1; $x0;;;$x1; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2;', ';;$x0;$x1; ;;;$x2; ;;;$x1; ;;;$x1; ;;;$x2; ;;$x0;;', ';;$x0;; ;;$x0;$x1; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2;', ';;$x0;$x1; ;;;$x2; ;;$x0;$x2; ;;;$x1; ;;;$x2;', ';;$x0;$x1; ;;;$x1; ;;$x0;; ;;;$x2; ;;;$x2; ;;;$x1;', ';;$x0;$x1; ;;;$x1; ;;$x0;$x1; ;;;$x1; ;;;$x2; ;;;$x2;', ';;$x0;$x1; ;;;$x1; ;;$x0;; ;;;$x2; ;;;$x2; ;;;$x2;', ';;$x0;$x1; ;;;$x2; ;;;$x1; ;;$x0;; ;;;$x2;', ';;$x0;$x1; ;;;$x2; ;;$x0;$x2; ;;;$x2; ;;;$x1;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;;$x2;']"
16,7,20,""";;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;$x3; ;;;$x3; ;;$x0;;""",0.0017598715,5.55,0.5894913061275798,"[';;$x0;; ;;$x1;$x2; ;;;$x3; ;;$x1;$x3; ;;$x0;$x2;', ';;$x0;; ;;$x1;$x2; ;;$x1;$x2; ;;$x0;$x3; ;;;$x3;', ';;$x0;; ;;$x1;; ;;$x0;; ;;$x1;$x2; ;;;$x2; ;;;$x3; ;;;$x3;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;$x3; ;;;$x3; ;;$x0;;', ';;$x0;$x1; ;;;$x2; ;;$x3;$x1; ;;$x3;$x2; ;;$x0;;', ';;$x0;$x1; ;;;$x2; ;;$x3;; ;;$x3;$x2; ;;;$x1; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;$x3;$x2; ;;$x1;; ;;$x3;; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;$x0;$x2; ;;;$x3; ;;$x1;$x3;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x0;$x3; ;;$x1;$x3;', ';;$x0;; ;;$x1;$x2; ;;$x3;; ;;$x1;; ;;$x3;$x2; ;;$x0;;', ';;$x0;; ;;$x1;; ;;$x0;$x2; ;;$x1;$x3; ;;;$x3; ;;;$x2;', ';;$x0;; ;;$x1;$x2; ;;$x0;; ;;$x1;$x3; ;;;$x3; ;;;$x2;', ';;$x0;; ;;$x1;$x2; ;;;$x3; ;;$x0;$x3; ;;$x1;$x2;', ';;$x0;; ;;$x1;$x2; ;;;$x3; ;;$x1;$x3; ;;;$x2; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;;$x3; ;;$x1;$x2; ;;$x0;$x3;', ';;$x0;; ;;$x1;$x2; ;;$x0;$x2; ;;;$x3; ;;;$x3; ;;$x1;;', ';;$x0;; ;;$x1;$x2; ;;$x0;$x2; ;;$x1;$x3; ;;;$x3;', ';;$x0;$x1; ;;;$x2; ;;$x3;$x2; ;;$x3;$x1; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;$x3; ;;$x0;$x3;', ';;$x0;; ;;$x1;$x2; ;;;$x3; ;;$x1;$x2; ;;;$x3; ;;$x0;;']"
17,29,5,""";;$x0;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;; ;;$x2;;""",0.0012213883,5.0,0.0,"[';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;; ;;$x2;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;; ;;$x2;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;; ;;$x2;; ;;$x2;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;; ;;$x2;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x0;; ;;$x2;;']"
18,27,18,""";;$x0;$x1; ;;$x2;; ;;;$x3; ;;$x2;$x3; ;;$x0;$x1;""",0.0019507145,5.277777777777778,0.558326423395605,"[';;$x0;$x1; ;;$x2;$x1; ;;$x0;$x3; ;;$x2;$x3; ;;;$x4; ;;;$x4;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x1; ;;$x2;$x3; ;;$x2;$x3;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x3;; ;;$x2;; ;;$x3;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;$x3; ;;;$x3; ;;$x2;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;$x3; ;;;$x3; ;;$x2;$x3;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;; ;;;$x3; ;;;$x3;', ';;$x0;$x1; ;;$x2;$x1; ;;;$x3; ;;$x0;$x3; ;;$x2;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;;$x3; ;;$x2;; ;;;$x3;', ';;$x0;$x1; ;;$x2;; ;;;$x1; ;;$x0;$x3; ;;$x2;$x3;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;;$x3; ;;;$x3; ;;$x2;;', ';;$x0;$x1; ;;$x2;$x3; ;;$x0;$x3; ;;$x2;; ;;;$x1;', ';;$x0;$x1; ;;$x2;; ;;;$x3; ;;$x2;$x3; ;;$x0;$x1;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;$x3; ;;$x0;$x3;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;; ;;$x3;; ;;$x3;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;$x3; ;;$x2;$x3; ;;;$x3;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;$x3; ;;$x2;; ;;;$x3;', ';;$x0;$x1; ;;$x2;$x3; ;;;$x3; ;;$x2;; ;;$x0;$x1;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;$x3; ;;$x2;$x3; ;;;$x1;']"
19,40,10,""";;;$x0; ;;$x1;$x0; ;;;$x2; ;;$x1;$x2; ;;$x1;;""",0.0009555815,5.0,0.4472135954999579,"[';;;$x0; ;;$x1;$x0; ;;;$x2; ;;$x1;$x2; ;;$x1;;', ';;;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;$x1;$x0;', ';;;$x0; ;;$x1;; ;;;$x0; ;;$x1;$x2; ;;$x1;$x2;', ';;;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x2; ;;$x1;; ;;;$x2; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x2; ;;;$x0; ;;$x1;; ;;$x1;$x2;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;$x1;;', ';;;$x0; ;;$x1;$x0; ;;$x1;$x2; ;;$x1;$x2;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2;', ';;;$x0; ;;$x1;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;;']"
20,10,12,""";;$x0;$x1; ;;$x0;$x1; ;;$x0;; ;;;$x2; ;;;$x2; ;;4;;""",0.002214181,5.833333333333333,0.6871842709362768,"[';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;$x3;$x2; ;;$x3;; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;$x0;$x2; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;$x2; ;;;$x2; ;;4;;', ';;$x0;; ;;;$x1; ;;;$x2; ;;;$x2; ;;$x0;$x1; ;;4;;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;4;;', ';;$x0;$x1; ;;;$x2; ;;;$x1; ;;$x0;$x2; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;$x3;; ;;$x3;; ;;4;;', ';;$x0;$x1; ;;;$x2; $x3;;;$x2; $x3;;;$x2; ;;$x0;$x1;', ';;$x0;; ;;;$x1; ;;;$x1; ;;$x0;$x2; ;;;$x2; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;; ;;;$x2; ;;;$x2; ;;4;;', ';;$x0;$x1; ;;;$x2; ;;$x0;; ;;;$x1; ;;;$x2; ;;4;;']"
