id,original_label,anzahl_anfragen,repräsentant,intra_kohärenz,anfragenlänge_avg,anfragenlänge_std,anfragen
11,41,5,""";;;$x0; ;;;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;$x1;; ;;4;;""",0.2545769450791435,7.0,0.0,"[';;;$x0; ;;$x1;; ;;;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;4;;', ';;$x0;; ;;$x0;; ;;$x1;; ;;;$x2; ;;;$x2; ;;$x1;; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x2;; ;;$x1;; ;;$x2;; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;$x2;; ;;$x2;; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;$x1;; ;;4;;']"
12,30,10,""";;$x0;; ;;;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;; ;;4;;""",0.3863853214076825,6.0,0.0,"[';;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;4;;', ';;$x0;; ;;;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;; ;;4;;', ';;$x0;; ;;$x1;; ;;$x0;; ;;;$x2; ;;$x1;$x2; ;;4;;', ';;$x0;; ;;$x1;; ;;$x1;$x2; ;;;$x2; ;;$x0;; ;;4;;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;$x0;; ;;4;;', ';;$x0;; ;;$x1;; ;;$x0;$x2; ;;;$x2; ;;$x1;; ;;4;;', ';;$x0;; ;;$x0;; ;;;$x1; ;;;$x1; ;;$x0;; ;;4;;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;; ;;4;;', ';;$x0;; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;$x0;; ;;4;;', ';;$x0;$x1; ;;$x2;; ;;$x0;; ;;$x2;; ;;;$x1; ;;4;;']"
13,34,7,""";;$x0;$x1; ;;$x0;; ;;;$x1; ;;$x0;$x1;""",0.19874100718263055,4.0,0.0,"[';;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x1;$x0;', ';;$x0;; ;;$x0;$x1; ;;;$x1; ;;$x0;$x1;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;$x0;$x1;', ';;$x0;; ;;$x0;$x1; ;;$x0;$x1; ;;;$x1;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;; ;;;$x1;', ';;$x0;$x1; ;;;$x1; ;;$x0;; ;;$x0;$x1;', ';;$x0;$x1; ;;$x0;; ;;;$x1; ;;$x0;$x1;']"
14,18,6,""";;$x0;; ;;$x1;; $x2;;$x1;$x3; $x2;;;$x3; ;;$x0;;""",1.3755287342399634,5.0,0.816496580927726,"['$x0;;;$x1; ;;$x2;; $x0;;;$x1; ;;$x2;;', '$x0;;;$x1; $x0;;$x2;$x1; ;;;$x1; ;;$x2;; ;;$x3;; ;;$x3;;', ';;$x0;; ;;$x1;; $x2;;$x1;$x3; $x2;;;$x3; ;;$x0;;', ';;$x0;; $x1;;;$x2; ;;$x0;; $x1;;;$x2;', '$x0;;;$x1; $x0;;;$x1; ;;$x2;; ;;$x2;; ;;$x3;; ;;$x3;;', ';;$x0;; ;;$x0;; $x1;;;$x2; $x1;;$x3;$x2; ;;$x3;;']"
15,12,21,""";;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;;$x3; ;;$x1;$x3; ;;;$x2;""",0.3088420797361655,7.0476190476190474,0.21295885499997994,"[';;$x0;; ;;;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;;$x3; ;;;$x3;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;;$x3; ;;;$x3; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;;$x3; ;;;$x3;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;;$x3; ;;$x1;$x3; ;;;$x2;', ';;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x3; ;;$x2;; ;;;$x3;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;$x2;$x3; ;;;$x3; ;;$x2;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;$x2; ;;;$x2; ;;;$x3; ;;;$x3;', ';;;$x0; ;;;$x1; ;;$x2;; ;;;$x3; ;;$x2;$x3; ;;;$x1; ;;;$x0;', ';;;$x0; ;;;$x0; ;;;$x1; ;;$x2;; ;;$x2;$x1; ;;;$x3; ;;;$x3;', ';;$x0;$x1; ;;;$x1; ;;$x0;; ;;;$x2; ;;;$x2; ;;;$x3; ;;;$x3;', ';;;$x0; ;;;$x1; ;;;$x1; ;;$x2;; ;;;$x3; ;;$x2;$x3; ;;;$x0;', ';;;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;;$x3; ;;;$x3; ;;;$x0;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;;$x2; ;;;$x3; ;;;$x3; ;;;$x2;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x1; ;;$x2;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;$x2;$x3; ;;$x2;; ;;;$x3;', ';;;$x0; ;;;$x1; ;;;$x1; ;;$x2;$x3; ;;;$x3; ;;$x2;; ;;;$x0;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;;$x2; ;;;$x2; ;;;$x3; ;;;$x3;', ';;$x0;$x1; ;;;$x1; ;;$x0;; ;;;$x2; ;;;$x3; ;;;$x3; ;;;$x2;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x3; ;;;$x3; ;;;$x2;', ';;;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;;$x3; ;;;$x3; ;;;$x0;', ';;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;;$x3; ;;;$x3;']"
16,29,18,""";;;$x0; ;;$x1;$x0; ;;;$x2; ;;;$x2; ;;$x1;$x0;""",0.36987854478181137,4.944444444444445,0.2290614236454256,"[';;;$x0; ;;;$x1; ;;$x2;$x0; ;;$x2;$x1; ;;;$x0;', ';;;$x0; ;;;$x0; ;;$x1;$x2; ;;$x1;$x0; ;;;$x2;', ';;;$x0; ;;$x1;$x0; ;;;$x0; ;;;$x2; ;;$x1;$x2;', ';;;$x0; ;;$x1;$x0; ;;;$x2; ;;;$x2; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x2; ;;;$x0; ;;;$x0; ;;$x1;$x2;', ';;;$x0; ;;;$x0; ;;$x1;$x0; ;;;$x0; ;;$x1;$x0;', ';;$x0;$x1; ;;;$x2; ;;$x0;$x2; ;;;$x1; ;;;$x2;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;$x0; ;;;$x1;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;$x0; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x2; ;;;$x0; ;;;$x2; ;;$x1;$x2;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;;$x1;', ';;$x0;$x1; ;;;$x1; ;;;$x1; ;;$x0;$x1;', ';;;$x0; ;;$x1;$x2; ;;;$x2; ;;;$x0; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x2; ;;;$x2; ;;;$x2; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x0; ;;;$x2; ;;;$x2; ;;$x1;$x2;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;$x0; ;;;$x0;', ';;;$x0; ;;;$x0; ;;$x1;$x0; ;;$x1;$x2; ;;;$x2;', ';;$x0;$x1; ;;;$x2; ;;$x0;$x2; ;;;$x2; ;;;$x1;']"
17,21,8,""";;;$x0; ;;$x1;; ;;$x1;; ;;;$x2; ;;;$x2; ;;;$x0; ;;4;;""",0.3164502752188839,7.0,0.0,"[';;;$x0; ;;;$x1; ;;;$x0; ;;$x2;; ;;$x2;; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x1; ;;$x2;; ;;$x2;; ;;4;;', ';;;$x0; ;;;$x1; ;;$x2;; ;;;$x1; ;;$x2;; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;;$x2; ;;$x1;; ;;4;;', ';;;$x0; ;;;$x1; ;;$x2;; ;;$x2;; ;;;$x1; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x1;; ;;;$x2; ;;4;;', ';;;$x0; ;;$x1;; ;;$x1;; ;;;$x2; ;;;$x2; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x1; ;;$x2;; ;;$x2;; ;;;$x0; ;;;$x1; ;;4;;']"
18,22,23,""";;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x0;$x2; ;;$x1;;""",0.28120853486418146,5.0,0.0,"[';;$x0;$x1; ;;;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;;', ';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x1;$x0; ;;$x2;;', ';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x1;; ;;$x2;$x0;', ';;$x0;$x1; ;;;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;;', ';;$x0;$x1; ;;$x2;$x1; ;;;$x1; ;;$x0;; ;;$x2;;', ';;$x0;$x1; ;;$x2;; ;;$x0;; ;;$x2;$x1; ;;;$x1;', ';;;$x0; ;;$x1;; ;;$x2;; ;;$x1;$x0; ;;$x2;$x0;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x0;$x2; ;;$x1;;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;$x0;$x2;', ';;$x0;$x1; ;;$x2;; ;;;$x1; ;;$x0;$x1; ;;$x2;;', ';;;$x0; ;;$x1;; ;;$x2;$x0; ;;$x2;; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x2;$x0; ;;$x1;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;; ;;;$x1; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;$x1;$x2; ;;;$x2; ;;$x0;;', ';;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x2;; ;;$x1;$x0;', ';;$x0;; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;$x1;', ';;$x0;$x1; ;;;$x1; ;;$x2;; ;;$x2;$x1; ;;$x0;;', ';;$x0;$x1; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;;', ';;$x0;; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;$x0;$x2;', ';;$x0;; ;;$x1;$x2; ;;$x0;; ;;$x1;$x2; ;;;$x2;', ';;;$x0; ;;$x1;$x0; ;;$x2;$x0; ;;$x2;; ;;$x1;;', ';;;$x0; ;;$x1;$x0; ;;$x2;$x0; ;;$x1;; ;;$x2;;', ';;$x0;$x1; ;;$x2;; ;;$x2;$x1; ;;;$x1; ;;$x0;;']"
19,13,7,""";;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; $x2;;;$x3; $x2;;;$x3;""",0.6857508107284694,6.285714285714286,0.4517539514526256,"[';;$x0;; $x1;;;$x2; $x1;;;$x2; ;;;$x3; ;;;$x3; ;;$x0;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; $x2;;;$x3; $x2;;;$x3;', '$x0;;;$x1; $x0;;;$x1; ;;$x2;; ;;$x2;; ;;;$x3; ;;;$x3;', ';;;$x0; $x1;;;$x2; $x1;;;$x2; ;;;$x0; ;;$x3;; ;;$x3;; ;;4;;', ';;;$x0; $x1;;;$x2; $x1;;;$x2; ;;$x3;; ;;$x3;; ;;;$x0;', ';;;$x0; ;;$x1;; ;;;$x0; ;;$x1;; $x2;;;$x3; $x2;;;$x3;', '$x0;;;$x1; $x0;;;$x1; ;;;$x2; ;;;$x2; ;;$x3;; ;;$x3;; ;;4;;']"
20,17,12,""";;$x0;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;; ;;$x2;;""",0.2586463664432636,5.0,0.0,"[';;$x0;; ;;$x1;$x2; ;;$x0;$x2; ;;$x1;; ;;$x1;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;; ;;$x2;;', ';;$x0;$x1; ;;$x2;; ;;$x2;$x1; ;;$x0;; ;;$x0;;', ';;$x0;; ;;$x1;; ;;$x0;; ;;$x1;$x2; ;;$x0;$x2;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;; ;;$x0;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x0;; ;;$x2;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;; ;;$x2;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;; ;;$x2;;', ';;$x0;; ;;$x1;$x2; ;;$x0;$x2; ;;$x0;; ;;$x1;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;; ;;$x2;; ;;$x2;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;; ;;$x0;; ;;$x2;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;; ;;$x0;;']"
21,1,7,""";;$x0;; ;;$x1;; ;;$x1;$x2; ;;$x0;; ;;;$x2;""",0.3004171460022791,5.0,0.0,"[';;$x0;; ;;$x1;; ;;;$x2; ;;$x0;; ;;$x1;$x2;', ';;$x0;$x1; ;;$x2;; ;;$x2;; ;;$x0;; ;;;$x1;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x1;; ;;$x1;;', ';;$x0;; ;;$x1;; ;;$x1;$x2; ;;$x0;; ;;;$x2;', ';;$x0;; ;;;$x1; ;;$x2;; ;;$x0;; ;;$x2;$x1;', ';;$x0;$x1; ;;$x0;; ;;;$x1; ;;$x0;; ;;$x0;;', ';;$x0;; ;;;$x1; ;;$x2;; ;;$x0;$x1; ;;$x2;;']"
22,5,24,""";;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x0; ;;4;;""",0.48378984743410564,7.083333333333333,0.39965262694272663,"[';;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x0; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x0; ;;;$x1; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;;$x2; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x1; ;;;$x0; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x0; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x0; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x0; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x0; ;;;$x0; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x0; ;;;$x0; ;;;$x0;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x1; ;;;$x0; ;;;$x0; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x1; ;;;$x0; ;;;$x1; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x1; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;4;;']"
23,2,6,""";;;$x0; ;;$x1;$x0; ;;$x1;$x2; ;;$x1;$x2;""",0.8884316306698526,4.166666666666667,0.6871842709362768,"[';;;$x0; ;;$x1;$x0; ;;$x1;$x2; ;;$x1;$x2;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;$x2; ;;;$x2; ;;4;;', ';;$x0;$x1; ;;$x0;$x2; ;;;$x1; ;;$x0;$x2;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;$x0;$x2; ;;4;;', ';;$x0;$x1; ;;;$x2; ;;$x0;$x2; ;;$x0;$x1;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;$x1;']"
24,7,1,""";;;$x0; $x1;;;$x2; ;;;$x0; $x1;;;$x2;""",8.429369702178807e-08,4.0,0.0,[';;;$x0; $x1;;;$x2; ;;;$x0; $x1;;;$x2;']
25,35,11,""";;;$x0; ;;$x1;; ;;;$x0; ;;;$x2; ;;;$x2; ;;$x1;;""",0.6625805057252777,6.090909090909091,0.28747978728803447,"[';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;;$x0;', ';;;$x0; ;;$x1;; ;;;$x0; ;;;$x2; ;;;$x2; ;;$x1;;', ';;;$x0; ;;$x1;; ;;;$x2; ;;;$x2; ;;$x1;; ;;;$x0;', ';;;$x0; ;;;$x1; ;;$x2;; ;;;$x1; ;;;$x0; ;;$x2;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;;$x2; ;;$x1;; ;;;$x2;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;$x1;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;;$x0; ;;;$x0;', ';;$x0;; ;;;$x1; ;;;$x1; ;;;$x1; ;;;$x1; ;;$x0;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;;$x0; ;;$x1;;', ';;$x0;; ;;$x0;; ;;;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2;', ';;;$x0; ;;$x1;; ;;;$x2; ;;;$x0; ;;;$x2; ;;$x1;;']"
26,9,7,""";;$x0;; ;;$x1;$x2; ;;$x3;$x2; ;;$x1;; ;;$x3;; ;;$x0;;""",0.2775454911301726,6.0,0.0,"[';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x3;; ;;$x2;; ;;$x3;;', ';;$x0;; ;;$x1;$x2; ;;$x3;; ;;$x1;; ;;$x3;$x2; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;$x3;$x2; ;;$x1;; ;;$x3;; ;;$x0;;', ';;$x0;; ;;$x1;; ;;$x2;$x3; ;;$x1;$x3; ;;$x2;; ;;$x0;;', ';;$x0;; ;;$x1;; ;;$x2;; ;;$x1;$x3; ;;$x2;$x3; ;;$x0;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;; ;;$x3;; ;;$x3;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;; ;;$x3;; ;;$x3;;']"
27,33,4,""";;$x0;$x1; ;;$x2;$x1; ;;$x2;$x1; ;;$x0;; ;;4;;""",0.8438517240413084,4.75,0.4330127018922193,"[';;$x0;$x1; ;;$x2;$x1; ;;$x0;; ;;$x2;$x1; ;;4;;', ';;$x0;; ;;$x0;$x1; ;;$x0;$x1; ;;4;;', ';;$x0;; ;;$x1;; ;;$x1;$x2; ;;$x0;$x2; ;;4;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;$x1; ;;$x0;; ;;4;;']"
28,50,25,""";;$x0;$x1; ;;$x2;; ;;;$x1; ;;$x2;$x3; ;;;$x3; ;;$x0;;""",0.37449217707210847,6.0,0.0,"[';;$x0;; ;;;$x1; ;;$x2;; ;;$x2;$x1; ;;;$x3; ;;$x0;$x3;', ';;;$x0; ;;$x1;$x0; ;;$x1;$x2; ;;;$x2; ;;$x3;; ;;$x3;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;; ;;;$x3; ;;;$x3;', ';;$x0;$x1; ;;$x2;; ;;;$x3; ;;$x2;$x3; ;;;$x1; ;;$x0;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;;$x3; ;;$x2;; ;;;$x3;', ';;$x0;$x1; ;;$x2;; ;;;$x1; ;;$x2;$x3; ;;;$x3; ;;$x0;;', ';;$x0;; ;;;$x1; ;;$x2;$x3; ;;;$x1; ;;$x2;$x3; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;;$x3; ;;$x1;$x3; ;;;$x2; ;;$x0;;', ';;$x0;$x1; ;;;$x1; ;;$x0;$x2; ;;;$x2; ;;$x3;; ;;$x3;;', ';;$x0;; ;;;$x1; ;;$x2;$x3; ;;;$x3; ;;$x2;$x1; ;;$x0;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;;$x3; ;;;$x3; ;;$x2;;', ';;$x0;$x1; ;;$x2;; ;;$x2;$x3; ;;;$x3; ;;;$x1; ;;$x0;;', ';;$x0;; ;;$x1;$x2; ;;$x0;; ;;$x1;$x3; ;;;$x3; ;;;$x2;', ';;;$x0; ;;$x1;; ;;$x2;$x3; ;;$x1;$x3; ;;$x2;; ;;;$x0;', ';;$x0;; ;;$x0;; ;;;$x1; ;;;$x1; ;;$x2;$x3; ;;$x2;$x3;', ';;$x0;$x1; ;;;$x2; ;;$x3;; ;;$x3;$x2; ;;;$x1; ;;$x0;;', ';;;$x0; ;;;$x0; ;;$x1;$x2; ;;$x3;; ;;$x1;; ;;$x3;$x2;', ';;$x0;; ;;$x1;; ;;$x0;$x2; ;;$x1;$x3; ;;;$x3; ;;;$x2;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x2;; ;;;$x3; ;;$x2;$x3;', ';;$x0;; ;;$x1;$x2; ;;$x0;$x2; ;;;$x3; ;;;$x3; ;;$x1;;', ';;$x0;$x1; ;;$x2;; ;;$x0;; ;;$x2;$x3; ;;;$x3; ;;;$x1;', ';;$x0;; ;;$x1;$x2; ;;;$x3; ;;$x1;$x2; ;;;$x3; ;;$x0;;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x2;$x3; ;;;$x3; ;;$x2;;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;$x3; ;;;$x3; ;;$x0;;', ';;;$x0; ;;$x1;$x2; ;;$x3;; ;;$x1;; ;;$x3;$x2; ;;;$x0;']"
29,6,11,""";;$x0;; ;;$x1;; ;;$x1;; ;;;$x2; ;;;$x2; ;;$x0;;""",0.5537158731605555,6.181818181818182,0.385694607919935,"[';;$x0;; ;;$x1;; ;;$x1;; ;;;$x2; ;;;$x2; ;;$x0;;', ';;;$x0; ;;$x1;; ;;;$x0; ;;$x2;; ;;$x2;; ;;$x1;;', ';;$x0;; ;;$x1;; ;;$x1;; ;;$x0;; ;;;$x2; ;;;$x2;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;$x2;; ;;$x1;; ;;$x2;;', ';;$x0;; ;;;$x1; ;;$x2;; ;;$x2;; ;;;$x1; ;;$x0;;', ';;$x0;; ;;;$x1; ;;;$x1; ;;$x0;; ;;$x2;; ;;$x2;;', ';;$x0;; ;;$x1;; ;;;$x2; ;;$x0;; ;;$x1;; ;;;$x2;', ';;$x0;; ;;$x1;; ;;$x0;; ;;$x1;; ;;;$x2; ;;;$x2; ;;;$x2;', ';;;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;$x1;; ;;;$x0;', ';;;$x0; ;;$x1;; ;;$x2;; ;;$x2;; ;;;$x0; ;;$x1;;', ';;$x0;; ;;$x1;; ;;$x0;; ;;;$x2; ;;$x1;; ;;;$x2;']"
30,8,7,""";;;$x0; ;;;$x0; $x1;;;$x2; $x1;;;$x2; ;;;$x2; ;;4;;""",0.796216219290173,5.857142857142857,0.6388765649999399,"[';;;$x0; $x1;;;$x2; $x1;;;$x2; ;;;$x0; ;;;$x0;', ';;;$x0; ;;;$x0; $x1;;;$x2; $x1;;;$x2; ;;;$x2; ;;4;;', '$x0;;;$x1; $x0;;;$x1; ;;;$x1; ;;;$x1; ;;;$x1;', '$x0;;;$x1; $x0;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;4;;', '$x0;;;$x1; $x0;;;$x1; ;;;$x2; ;;;$x2; ;;;$x2; ;;4;;', ';;;$x0; $x1;;;$x2; $x1;;;$x2; ;;;$x0; ;;;$x3; ;;;$x3; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x0; $x1;;;$x2; $x1;;;$x2; ;;4;;']"
31,36,6,""";;;$x0; ;;$x1;; ;;;$x0; ;;;$x0; ;;$x1;$x0;""",0.2554555526641747,5.0,0.0,"[';;;$x0; ;;$x1;; ;;;$x0; ;;;$x0; ;;$x1;$x0;', ';;;$x0; ;;;$x0; ;;$x1;$x0; ;;$x1;; ;;;$x0;', ';;$x0;; ;;;$x1; ;;;$x1; ;;;$x1; ;;$x0;$x1;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;$x0; ;;;$x0;', ';;;$x0; ;;$x1;$x0; ;;;$x0; ;;;$x0; ;;$x1;;', ';;$x0;$x1; ;;;$x2; ;;;$x1; ;;$x0;; ;;;$x2;']"
32,24,3,""";;$x0;; ;;$x1;; ;;$x1;; ;;$x0;; ;;$x2;; ;;$x2;;""",0.6743004458624323,5.666666666666667,0.4714045207910317,"[';;$x0;; ;;$x1;; ;;$x0;; ;;$x2;; ;;$x2;; ;;$x1;;', ';;$x0;; ;;$x1;; ;;$x1;; ;;$x0;; ;;$x2;; ;;$x2;;', ';;$x0;; ;;$x1;; ;;$x1;; ;;$x1;; ;;$x0;;']"
